208,980,339
686,814,629
-224,5,-755
768,-416,-721
312,-790,342
819,-625,-360
-145,488,-264
986,-494,-909
-21,-451,-561
-847,740,0
-70,-496,-792
-565,380,507
31,-684,-789
724,259,-392
-59,-9,-916
620,439,-196
-334,893,356
822,-825,-13
364,615,-889
-694,738,390
319,303,726
-371,-89,-301
585,-346,936
-584,-285,-838
414,-838,-121
-244,373,-433
-891,607,-969
-725,-600,-858
-291,-704,-214
914,-815,-172
-110,-833,-276
-826,219,341
-682,887,-325
756,923,782
-655,899,-443
-597,389,-68
-990,57,190
700,-99,579
-46,328,-843
274,640,-621
0,857,-723
-565,-413,692
529,233,605
-485,-476,366
-790,-157,726
-110,-799,219
431,-202,188
693,553,202
-547,840,752
903,-183,-495
-252,-560,414
-269,742,476
323,-143,-143
341,-799,-403
651,758,510
852,-770,920
-112,823,-780
-493,-827,-268
123,-349,-224
-910,-70,-30
-412,690,-77
238,-656,555
358,263,-893
-669,-75,158
-666,423,311
-973,300,-189
385,975,227
-200,-629,685
-183,-57,762
-704,-309,-869
-341,-147,-180
679,-521,-932
-859,212,946
-607,422,-942
180,243,177
409,207,-190
965,349,346
489,-607,877
60,-774,283
-695,-274,-183
812,46,-723
-623,-375,-387
-841,-808,-809
-877,-779,-825
-542,-789,-674
233,-62,539
-550,-944,189
311,1000,-461
-578,-844,-849
-631,-131,972
963,-680,-245
-961,587,-811
-380,773,-146
-552,361,130
217,-84,98
977,172,998
-198,-548,915
159,-658,-630
236,626,-241
823,88,-446
-911,-979,-713
642,315,-721
377,-613,-462
-957,128,-158
-37,-838,422
974,661,-341
553,112,511
789,967,-793
-814,312,284
-974,705,642
-581,-939,-761
159,-130,-834
-56,291,-913
262,308,-167
391,425,235
713,234,-498
-566,-40,-99
-85,74,-521
420,-370,-82
-395,548,703
-756,-777,715
329,858,-149
695,331,-847
295,-449,128
210,704,626
-748,-965,731
34,-661,-622
-855,398,918
884,480,893
854,169,-694
167,-45,-706
146,-398,164
197,-990,449
-109,-826,-830
-890,496,493
-627,428,-388
-27,-769,299
-73,100,-884
-836,99,-799
962,-375,449
927,-526,-213
682,955,97
-534,854,188
623,-841,-398
-996,9,122
-63,611,-436
733,-845,-903
-639,-748,-823
-518,-123,177
-64,-263,-998
-589,-94,-35
680,-362,24
257,382,-79
-903,-530,-967
-320,539,174
705,674,47
-290,-884,973
141,-65,340
9,-606,-609
510,-768,-571
-725,261,128
155,-957,-625
767,156,-345
451,349,579
-270,-43,251
-469,168,426
303,679,341
-253,851,-981
-584,87,535
-57,634,-271
-872,299,171
-946,536,-171
